hit_id,x,y,z,volume_id,layer_id,module_id
63097,480.282,-141.198,-1221.5,12,12,78
63098,605.72,-182.055,-1215.5,12,12,79
63099,568.524,-186.417,-1215.5,12,12,79
63100,595.029,-184.864,-1215.5,12,12,79
63101,568.652,-134.936,-1215.5,12,12,79
63102,642.306,-179.973,-1215.5,12,12,79
63103,556.296,-125.413,-1215.5,12,12,79
63104,288.949,-44.0039,-1215.5,12,12,80
63105,240.739,-34.0817,-1215.5,12,12,80
63106,377.482,-46.3736,-1215.5,12,12,80
63107,272.34,-34.5361,-1215.5,12,12,80
63108,274.29,-58.0316,-1215.5,12,12,80
63109,307.002,-45.2781,-1215.5,12,12,80
63110,256.771,-46.8191,-1215.5,12,12,80
63111,339.757,-46.0985,-1215.5,12,12,80
63112,255.409,-47.6349,-1215.5,12,12,80
63113,329.014,-72.4736,-1215.5,12,12,80
63114,519.804,-115.462,-1224.5,12,12,81
63115,426.99,-52.7894,-1224.5,12,12,81
63116,466.147,-87.3973,-1224.5,12,12,81
63117,534.712,-77.8677,-1224.5,12,12,81
63118,445.182,-60.3434,-1224.5,12,12,81
63119,406.453,-94.8637,-1224.5,12,12,81
63120,425.735,-67.3447,-1224.5,12,12,81
63121,529.536,-65.3439,-1224.5,12,12,81
63122,394.046,-46.0965,-1224.5,12,12,81
63123,471.045,-72.8929,-1224.5,12,12,81
63124,510.944,-88.801,-1224.5,12,12,81
63125,505.342,-57.2975,-1224.5,12,12,81
63126,514.421,-104.16,-1224.5,12,12,81
63127,556.531,-108.166,-1218.5,12,12,82
63128,634.11,-76.0529,-1218.5,12,12,82
63129,555.411,-89.6693,-1218.5,12,12,82
63130,585.165,-108.921,-1218.5,12,12,82
63131,577.684,-125.474,-1218.5,12,12,82
63132,553.82,-76.7008,-1218.5,12,12,82
63133,313.953,-6.50574,-1218.5,12,12,83
63134,293.308,-10.1115,-1218.5,12,12,83
63135,308.654,-14.9319,-1218.5,12,12,83
63136,240.388,-10.6353,-1218.5,12,12,83
63137,388.732,-22.8013,-1218.5,12,12,83
63138,342.161,-7.18705,-1218.5,12,12,83
63139,347.138,-14.609,-1218.5,12,12,83
63140,471.755,-14.0336,-1221.5,12,12,84
63141,415.392,-11.7898,-1221.5,12,12,84
63142,490.345,-46.8475,-1221.5,12,12,84
63143,530.522,-37.6859,-1221.5,12,12,84
63144,447.998,-30.4473,-1221.5,12,12,84
63145,504.255,-55.9619,-1221.5,12,12,84
63146,467.169,-10.0903,-1221.5,12,12,84
63147,685.92,-46.2416,-1215.5,12,12,85
63148,620.543,-55.5528,-1215.5,12,12,85
63149,633.384,-62.7547,-1215.5,12,12,85
63150,605.721,-17.3648,-1215.5,12,12,85
63151,588.35,-27.83,-1215.5,12,12,85
63152,574.314,-43.4368,-1215.5,12,12,85
63153,550.294,-43.1794,-1215.5,12,12,85
63154,570.917,-16.5421,-1215.5,12,12,85
63155,595.167,-35.3171,-1215.5,12,12,85
63156,241.016,20.4885,-1215.5,12,12,86
63157,241.842,6.31255,-1215.5,12,12,86
63158,269.286,30.4291,-1215.5,12,12,86
63159,301.88,28.0402,-1215.5,12,12,86
63160,369.665,40.6028,-1215.5,12,12,86
63161,244.117,8.52858,-1215.5,12,12,86
63162,252.283,23.1081,-1215.5,12,12,86
63163,454.903,14.4894,-1224.5,12,12,87
63164,458.984,16.7218,-1224.5,12,12,87
63165,483.967,10.5929,-1224.5,12,12,87
63166,433.297,13.9972,-1224.5,12,12,87
63167,674.189,17.8688,-1218.5,12,12,88
63168,582.351,50.5872,-1218.5,12,12,88
63169,587.043,29.8443,-1218.5,12,12,88
63170,628.665,38.1541,-1218.5,12,12,88
63171,549.286,16.5701,-1218.5,12,12,88
63172,586.833,33.8389,-1218.5,12,12,88
63173,583.806,22.8253,-1218.5,12,12,88
63174,676.943,11.1638,-1218.5,12,12,88
63175,553.924,68.3745,-1215.5,12,12,89
63176,541.378,104.119,-1215.5,12,12,89
63177,551.325,61.7667,-1215.5,12,12,89
63178,617.978,84.4173,-1215.5,12,12,89
63179,579.996,108.318,-1215.5,12,12,89
63180,604.811,80.7677,-1215.5,12,12,89
63181,685.444,81.794,-1215.5,12,12,89
63182,604.503,124.903,-1215.5,12,12,89
63183,673.409,107.913,-1215.5,12,12,89
63184,259.859,56.9492,-1218.5,12,12,90
63185,270.588,30.6528,-1218.5,12,12,90
63186,339.794,66.6167,-1218.5,12,12,90
63187,258.259,52.1993,-1218.5,12,12,90
63188,258.87,48.7327,-1218.5,12,12,90
63189,358.852,44.9164,-1218.5,12,12,90
63190,258.049,39.5709,-1218.5,12,12,90
63191,325.313,58.905,-1218.5,12,12,90
63192,268.624,52.1584,-1218.5,12,12,90
63193,349.236,75.2676,-1218.5,12,12,90
63194,245.496,50.8695,-1218.5,12,12,90
63195,366.879,78.866,-1218.5,12,12,90
63196,241.296,37.8354,-1218.5,12,12,90
63197,388.503,66.7976,-1218.5,12,12,90
63198,262.442,35.3902,-1218.5,12,12,90
63199,281.282,68.1352,-1218.5,12,12,90
63200,273.369,35.6111,-1218.5,12,12,90
63201,242.563,51.3812,-1218.5,12,12,90
63202,308.532,50.422,-1218.5,12,12,90
63203,539.608,84.8668,-1221.5,12,12,91
63204,404.203,86.6103,-1221.5,12,12,91
63205,518.166,82.1163,-1221.5,12,12,91
63206,524.261,117.883,-1221.5,12,12,91
63207,389.252,67.1508,-1221.5,12,12,91
63208,533.586,166.123,-1218.5,12,12,92
63209,586.245,155.055,-1218.5,12,12,92
63210,567.418,162.723,-1218.5,12,12,92
63211,552.041,145.931,-1218.5,12,12,92
63212,536.826,156.348,-1218.5,12,12,92
63213,589.518,176.451,-1218.5,12,12,92
63214,300.569,85.976,-1215.5,12,12,93
63215,265.014,98.0457,-1215.5,12,12,93
63216,322.98,103.166,-1215.5,12,12,93
63217,320.346,99.4127,-1215.5,12,12,93
63218,260.375,86.3437,-1215.5,12,12,93
63219,297.327,84.2538,-1215.5,12,12,93
63220,245.985,67.4635,-1215.5,12,12,93
63221,257.557,62.2847,-1215.5,12,12,93
63222,274.291,81.6999,-1215.5,12,12,93
63223,243.234,59.9174,-1215.5,12,12,93
63224,232.562,70.4596,-1215.5,12,12,93
63225,286.817,77.5166,-1215.5,12,12,93
63226,511.081,177.336,-1224.5,12,12,94
63227,403.695,133.952,-1224.5,12,12,94
63228,392.021,102.949,-1224.5,12,12,94
63229,510.046,163.592,-1224.5,12,12,94
63230,482.402,146.845,-1224.5,12,12,94
63231,423.621,112.469,-1224.5,12,12,94
63232,440.528,144.813,-1224.5,12,12,94
63233,489.534,126.421,-1224.5,12,12,94
63234,432.791,149.994,-1224.5,12,12,94
63235,488.389,117.392,-1224.5,12,12,94
63236,426.869,144.542,-1224.5,12,12,94
63237,527.698,195.195,-1215.5,12,12,95
63238,599.594,195.415,-1215.5,12,12,95
63239,558.973,189.619,-1215.5,12,12,95
63240,543.726,243.85,-1215.5,12,12,95
63241,605.794,233.511,-1215.5,12,12,95
63242,431.852,149.525,-1221.5,12,12,96
63243,473.364,202.958,-1221.5,12,12,96
63244,405.856,180.927,-1221.5,12,12,96
63245,367.061,168.598,-1221.5,12,12,96
63246,458.075,189.697,-1221.5,12,12,96
63247,371.448,142.746,-1221.5,12,12,96
63248,445.595,166.517,-1221.5,12,12,96
63249,378.122,175.76,-1221.5,12,12,96
63250,509.88,177.515,-1221.5,12,12,96
63251,410.241,195.428,-1221.5,12,12,96
63252,484.998,174.872,-1221.5,12,12,96
63253,484.559,203.107,-1221.5,12,12,96
63254,453.244,204.495,-1221.5,12,12,96
63255,496.543,222.257,-1221.5,12,12,96
63256,344.075,156.697,-1218.5,12,12,97
63257,341.74,151.507,-1218.5,12,12,97
63258,282.588,125.033,-1218.5,12,12,97
63259,233.494,96.4503,-1218.5,12,12,97
63260,246.208,97.2733,-1218.5,12,12,97
63261,298.024,140.753,-1218.5,12,12,97
63262,305.909,131.564,-1218.5,12,12,97
63263,275.857,119.429,-1218.5,12,12,97
63264,250.669,123.288,-1218.5,12,12,97
63265,345.554,157.814,-1218.5,12,12,97
63266,265.445,98.1222,-1218.5,12,12,97
63267,225.299,97.2714,-1218.5,12,12,97
63268,528.982,256.556,-1218.5,12,12,98
63269,589.925,311.401,-1218.5,12,12,98
63270,580.409,308.932,-1218.5,12,12,98
63271,554.06,258.439,-1218.5,12,12,98
63272,544.13,245.329,-1218.5,12,12,98
63273,589.63,317.266,-1218.5,12,12,98
63274,498.846,239.046,-1218.5,12,12,98
63275,576.971,278.673,-1218.5,12,12,98
63276,514.433,245.461,-1218.5,12,12,98
63277,508.861,296.045,-1218.5,12,12,98
63278,543.847,280.246,-1218.5,12,12,98
63279,538.135,280.883,-1218.5,12,12,98
63280,396.158,209.778,-1224.5,12,12,99
63281,439.255,241.825,-1224.5,12,12,99
63282,443.361,232.697,-1224.5,12,12,99
63283,361.628,184.6,-1224.5,12,12,99
63284,427.979,226.507,-1224.5,12,12,99
63285,412.65,251.052,-1224.5,12,12,99
63286,447.113,278.005,-1224.5,12,12,99
63287,418.933,237.203,-1224.5,12,12,99
63288,473.299,243.028,-1224.5,12,12,99
63289,354.469,206.237,-1224.5,12,12,99
63290,289.31,152.9,-1215.5,12,12,100
63291,277.158,149.948,-1215.5,12,12,100
63292,311.574,164.738,-1215.5,12,12,100
63293,301.342,158.461,-1215.5,12,12,100
63294,244.975,151.69,-1215.5,12,12,100
63295,295.08,176.507,-1215.5,12,12,100
63296,456.373,321.412,-1215.5,12,12,101
63297,524.139,336.04,-1215.5,12,12,101
63298,509.657,338.511,-1215.5,12,12,101
63299,487.604,290.946,-1215.5,12,12,101
63300,503.343,350.436,-1215.5,12,12,101
63301,449.742,327.217,-1215.5,12,12,101
63302,450.313,306.507,-1215.5,12,12,101
63303,532.611,389.093,-1215.5,12,12,101
63304,527.947,316.955,-1215.5,12,12,101
63305,409.3,321.411,-1221.5,12,12,102
63306,452.595,308.087,-1221.5,12,12,102
63307,348.414,278.651,-1221.5,12,12,102
63308,318.588,245.342,-1221.5,12,12,102
63309,417.787,270.049,-1221.5,12,12,102
63310,329.257,264.176,-1221.5,12,12,102
63311,260.443,207.806,-1218.5,12,12,103
63312,228.765,188.062,-1218.5,12,12,103
63313,284.585,227.624,-1218.5,12,12,103
63314,188.586,153.612,-1218.5,12,12,103
63315,225.249,184.746,-1218.5,12,12,103
63316,298.075,241.656,-1218.5,12,12,103
63317,257.524,203.688,-1218.5,12,12,103
63318,208.114,171.591,-1218.5,12,12,103
63319,304.996,210.255,-1218.5,12,12,103
63320,451.175,328.244,-1218.5,12,12,104
63321,505.967,407.408,-1218.5,12,12,104
63322,535.342,389.247,-1218.5,12,12,104
63323,511.622,406.463,-1218.5,12,12,104
63324,507.178,451.04,-1218.5,12,12,104
63325,453.899,338.027,-1218.5,12,12,104
63326,325.255,313.465,-1224.5,12,12,105
63327,347.665,308.797,-1224.5,12,12,105
63328,361.967,333.613,-1224.5,12,12,105
63329,357.835,317.528,-1224.5,12,12,105
63330,372.853,370.57,-1224.5,12,12,105
63331,348.969,279.725,-1224.5,12,12,105
63332,324.718,297.857,-1224.5,12,12,105
63333,350.409,352.67,-1224.5,12,12,105
63334,331.564,324.414,-1224.5,12,12,105
63335,251.74,218.423,-1215.5,12,12,106
63336,228.08,217.272,-1215.5,12,12,106
63337,214.822,205.094,-1215.5,12,12,106
63338,197.305,190.437,-1215.5,12,12,106
63339,174.012,167.912,-1215.5,12,12,106
63340,220.773,218.022,-1215.5,12,12,106
63341,234.327,231.634,-1215.5,12,12,106
63342,167.216,180.362,-1215.5,12,12,106
63343,236.868,241.181,-1215.5,12,12,106
63344,193.49,185.738,-1215.5,12,12,106
63345,402.4,384.751,-1215.5,12,12,107
63346,505.918,456.184,-1215.5,12,12,107
63347,425.65,473.022,-1215.5,12,12,107
63348,406.954,439.594,-1215.5,12,12,107
63349,395.782,432.099,-1215.5,12,12,107
63350,306.47,378.177,-1221.5,12,12,108
63351,265.282,321.643,-1221.5,12,12,108
63352,338.09,419.811,-1221.5,12,12,108
63353,271.129,324.464,-1221.5,12,12,108
63354,364.387,403.668,-1221.5,12,12,108
63355,250.998,316.704,-1221.5,12,12,108
63356,327.935,374.283,-1221.5,12,12,108
63357,303.577,313.17,-1221.5,12,12,108
63358,347.948,352.376,-1221.5,12,12,108
63359,337.942,382.239,-1221.5,12,12,108
63360,266.906,296.587,-1221.5,12,12,108
63361,330.169,385.967,-1221.5,12,12,108
63362,353.228,355.704,-1221.5,12,12,108
63363,340.753,386.165,-1221.5,12,12,108
63364,252.753,296.241,-1218.5,12,12,109
63365,250.837,293.149,-1218.5,12,12,109
63366,205.703,258.962,-1218.5,12,12,109
63367,219.16,285.267,-1218.5,12,12,109
63368,166.994,180.222,-1218.5,12,12,109
63369,337.659,442.78,-1218.5,12,12,110
63370,376.159,482.632,-1218.5,12,12,110
63371,444.023,538.853,-1218.5,12,12,110
63372,417.026,471.818,-1218.5,12,12,110
63373,408.78,534.58,-1218.5,12,12,110
63374,252.268,317.106,-1224.5,12,12,111
63375,299.032,445.778,-1224.5,12,12,111
63376,312.03,423.313,-1224.5,12,12,111
63377,311.414,419.335,-1224.5,12,12,111
63378,229.153,330.565,-1224.5,12,12,111
63379,241.066,379.496,-1224.5,12,12,111
63380,215.971,335.995,-1224.5,12,12,111
63381,268.343,396.926,-1224.5,12,12,111
63382,170.296,285.128,-1215.5,12,12,112
63383,157.912,221.459,-1215.5,12,12,112
63384,218.214,308.854,-1215.5,12,12,112
63385,207.876,300.627,-1215.5,12,12,112
63386,155.202,228.986,-1215.5,12,12,112
63387,357.439,557.459,-1215.5,12,12,113
63388,353.718,554.152,-1215.5,12,12,113
63389,401.957,559.455,-1215.5,12,12,113
63390,398.309,549.519,-1215.5,12,12,113
63391,359.049,544.49,-1215.5,12,12,113
63392,239.925,379.039,-1221.5,12,12,114
63393,191.346,352.416,-1221.5,12,12,114
63394,214.818,347.669,-1221.5,12,12,114
63395,223.376,410.122,-1221.5,12,12,114
63396,179.819,362.9,-1221.5,12,12,114
63397,239.921,412.976,-1221.5,12,12,114
63398,243.652,401.659,-1221.5,12,12,114
63399,227.709,457.544,-1221.5,12,12,114
63400,228.994,415.244,-1221.5,12,12,114
63401,217.493,429.827,-1221.5,12,12,114
63402,99.1567,232.197,-1218.5,12,12,115
63403,147.923,303.718,-1218.5,12,12,115
63404,163.477,308.35,-1218.5,12,12,115
63405,158.091,348.296,-1218.5,12,12,115
63406,119.095,268.511,-1218.5,12,12,115
63407,169.675,343.822,-1218.5,12,12,115
63408,129.426,243.18,-1218.5,12,12,115
63409,183.323,324.285,-1218.5,12,12,115
63410,128.801,294.522,-1218.5,12,12,115
63411,119.255,237.546,-1218.5,12,12,115
63412,147.937,271.483,-1218.5,12,12,115
63413,234.846,515.801,-1218.5,12,12,116
63414,250.792,533.265,-1218.5,12,12,116
63415,326.512,591.653,-1218.5,12,12,116
63416,251.805,501.773,-1218.5,12,12,116
63417,278.474,630.944,-1218.5,12,12,116
63418,315.367,608.106,-1218.5,12,12,116
63419,241.076,539.37,-1218.5,12,12,116
63420,175.664,476.876,-1224.5,12,12,117
63421,198.126,468.005,-1224.5,12,12,117
63422,206.684,444.256,-1224.5,12,12,117
63423,168.726,475.421,-1224.5,12,12,117
63424,186.962,534.714,-1215.5,12,12,118
63425,233.217,536.496,-1215.5,12,12,118
63426,223.479,510.414,-1215.5,12,12,118
63427,259.846,605.711,-1215.5,12,12,118
63428,204.916,610.729,-1215.5,12,12,118
63429,190.388,592.526,-1215.5,12,12,118
63430,171.832,527.668,-1215.5,12,12,118
63431,215.685,616.236,-1215.5,12,12,118
63432,235.187,547.052,-1215.5,12,12,118
63433,279.055,629.186,-1215.5,12,12,118
63434,126.65,349.139,-1215.5,12,12,119
63435,122.321,361.569,-1215.5,12,12,119
63436,98.9892,231.505,-1215.5,12,12,119
63437,106.837,295.053,-1215.5,12,12,119
63438,128.247,293.646,-1215.5,12,12,119
63439,140.767,335.062,-1215.5,12,12,119
63440,133.804,341.427,-1215.5,12,12,119
63441,124.261,306.164,-1215.5,12,12,119
63442,102.042,305.738,-1215.5,12,12,119
63443,93.4489,287.156,-1215.5,12,12,119
63444,74.0583,229.086,-1215.5,12,12,119
63445,73.1421,251.129,-1215.5,12,12,119
63446,152.416,502.027,-1221.5,12,12,120
63447,137.079,453.995,-1221.5,12,12,120
63448,146.005,510.117,-1221.5,12,12,120
63449,167.692,474.21,-1221.5,12,12,120
63450,128.961,397.64,-1221.5,12,12,120
63451,176.73,516.563,-1221.5,12,12,120
63452,141.936,521.28,-1221.5,12,12,120
63453,93.2094,415.433,-1221.5,12,12,120
63454,172.146,528.866,-1218.5,12,12,121
63455,175.392,592.598,-1218.5,12,12,121
63456,174.086,551.019,-1218.5,12,12,121
63457,187.837,592.99,-1218.5,12,12,121
63458,173.282,605.586,-1218.5,12,12,121
63459,58.234,318.557,-1218.5,12,12,122
63460,73.0176,251.541,-1218.5,12,12,122
63461,91.4254,319.323,-1218.5,12,12,122
63462,79.857,319.599,-1218.5,12,12,122
63463,74.0313,335.778,-1218.5,12,12,122
63464,68.294,287.808,-1218.5,12,12,122
63465,63.512,256.877,-1218.5,12,12,122
63466,44.2803,260.202,-1218.5,12,12,122
63467,61.4952,304.218,-1218.5,12,12,122
63468,69.5028,355.35,-1218.5,12,12,122
63469,81.621,333.979,-1218.5,12,12,122
63470,81.6264,301.914,-1218.5,12,12,122
63471,69.9295,354.838,-1218.5,12,12,122
63472,76.7885,351.979,-1218.5,12,12,122
63473,60.3814,241.587,-1218.5,12,12,122
63474,73.0596,291.612,-1218.5,12,12,122
63475,74.5649,282.006,-1218.5,12,12,122
63476,74.6962,370.151,-1218.5,12,12,122
63477,76.2776,276.05,-1218.5,12,12,122
63478,85.3364,315.833,-1218.5,12,12,122
63479,76.7017,477.701,-1224.5,12,12,123
63480,77.2974,445.547,-1224.5,12,12,123
63481,94.4567,415.042,-1224.5,12,12,123
63482,60.8444,432.012,-1224.5,12,12,123
63483,77.7237,426.405,-1224.5,12,12,123
63484,87.6066,586.111,-1215.5,12,12,124
63485,101.917,558.331,-1215.5,12,12,124
63486,127.759,631.995,-1215.5,12,12,124
63487,103.786,610.278,-1215.5,12,12,124
63488,72.1803,696.443,-1215.5,12,12,124
63489,104.382,577.987,-1215.5,12,12,124
63490,27.0228,353.855,-1215.5,12,12,125
63491,42.5715,326.667,-1215.5,12,12,125
63492,48.4298,317.525,-1215.5,12,12,125
63493,22.0056,301.282,-1215.5,12,12,125
63494,41.9281,290.497,-1215.5,12,12,125
63495,31.0211,285.731,-1215.5,12,12,125
63496,18.661,267.845,-1215.5,12,12,125
63497,14.3083,257.48,-1215.5,12,12,125
63498,48.8472,318.684,-1215.5,12,12,125
63499,41.2804,327.22,-1215.5,12,12,125
63500,37.1012,292.269,-1215.5,12,12,125
63501,33.8996,276.937,-1215.5,12,12,125
63502,42.7895,420.462,-1221.5,12,12,126
63503,42.6437,495.388,-1221.5,12,12,126
63504,35.7355,430.874,-1221.5,12,12,126
63505,50.2926,504.402,-1221.5,12,12,126
63506,26.5078,538.361,-1221.5,12,12,126
63507,56.7966,519.833,-1221.5,12,12,126
63508,48.0049,444.608,-1221.5,12,12,126
63509,47.0223,643.341,-1218.5,12,12,127
63510,22.0557,612.685,-1218.5,12,12,127
63511,36.5314,551.844,-1218.5,12,12,127
63512,56.7621,600.052,-1218.5,12,12,127
63513,52.577,564.355,-1218.5,12,12,127
63514,6.6,289.8,-1218.5,12,12,128
63515,-14.0267,320.2,-1218.5,12,12,128
63516,-10.72,324.6,-1218.5,12,12,128
63517,-9.6,265.2,-1218.5,12,12,128
63518,-19.84,379.8,-1218.5,12,12,128
63519,-20.32,322.2,-1218.5,12,12,128
63520,-6.64,324.6,-1218.5,12,12,128
63521,14.56,257.4,-1218.5,12,12,128
63522,-15.44,373.8,-1218.5,12,12,128
63523,0.559999,315,-1218.5,12,12,128
63524,-44.4417,540.959,-1224.5,12,12,129
63525,-31.5087,441.929,-1224.5,12,12,129
63526,-35.3846,517.773,-1224.5,12,12,129
63527,-48.7565,510.069,-1224.5,12,12,129
63528,-52.6713,494.502,-1224.5,12,12,129
63529,-44.4279,473.654,-1224.5,12,12,129
63530,-53.7941,575.774,-1215.5,12,12,130
63531,-37.8014,673.144,-1215.5,12,12,130
63532,-24.8343,596.918,-1215.5,12,12,130
63533,-51.3109,542.658,-1215.5,12,12,130
63534,-49.1425,546.377,-1215.5,12,12,130
63535,-23.087,342.234,-1215.5,12,12,131
63536,-38.4262,264.326,-1215.5,12,12,131
63537,-46.4392,298.427,-1215.5,12,12,131
63538,-49.2373,284.81,-1215.5,12,12,131
63539,-26.5419,241.552,-1215.5,12,12,131
63540,-53.9306,308.425,-1215.5,12,12,131
63541,-28.2096,329.553,-1215.5,12,12,131
63542,-20.9726,301.403,-1215.5,12,12,131
63543,-67.0317,385.827,-1215.5,12,12,131
63544,-59.52,342.808,-1215.5,12,12,131
63545,-17.0775,248.095,-1215.5,12,12,131
63546,-20.341,320.808,-1215.5,12,12,131
63547,-38.5109,381.509,-1215.5,12,12,131
63548,-78.3032,384.922,-1221.5,12,12,132
63549,-67.147,388.035,-1221.5,12,12,132
63550,-86.9838,460.131,-1221.5,12,12,132
63551,-91.2909,537.3,-1221.5,12,12,132
63552,-61.3774,435.269,-1221.5,12,12,132
63553,-64.2444,497.151,-1221.5,12,12,132
63554,-80.4327,384.56,-1221.5,12,12,132
63555,-102.886,444.953,-1221.5,12,12,132
63556,-65.945,401.02,-1221.5,12,12,132
63557,-112.893,529.62,-1221.5,12,12,132
63558,-76.4829,541.705,-1218.5,12,12,133
63559,-76.54,695.995,-1218.5,12,12,133
63560,-83.1186,294.161,-1218.5,12,12,134
63561,-92.1435,312.987,-1218.5,12,12,134
63562,-99.904,382.676,-1218.5,12,12,134
63563,-59.7866,316.956,-1218.5,12,12,134
63564,-87.9425,370.712,-1218.5,12,12,134
63565,-93.8936,356.969,-1218.5,12,12,134
63566,-80.1189,383.665,-1218.5,12,12,134
63567,-81.5192,271.108,-1218.5,12,12,134
63568,-81.7174,294.493,-1218.5,12,12,134
63569,-60.1144,344.009,-1218.5,12,12,134
63570,-84.086,337.095,-1218.5,12,12,134
63571,-60.9784,234.046,-1218.5,12,12,134
63572,-67.0411,386.765,-1218.5,12,12,134
63573,-78.5404,383.423,-1218.5,12,12,134
63574,-53.8362,308.5,-1218.5,12,12,134
63575,-76.6577,290.142,-1218.5,12,12,134
63576,-56.8646,272.018,-1218.5,12,12,134
63577,-49.1577,284.944,-1218.5,12,12,134
63578,-164.094,530.527,-1215.5,12,12,135
63579,-205.404,641.703,-1215.5,12,12,135
63580,-128.02,581.272,-1215.5,12,12,135
63581,-126.155,386.793,-1224.5,12,12,136
63582,-107.884,404.961,-1224.5,12,12,136
63583,-111.203,437.722,-1224.5,12,12,136
63584,-119.118,421.705,-1224.5,12,12,136
63585,-100.328,384.659,-1224.5,12,12,136
63586,-149.569,471.627,-1224.5,12,12,136
63587,-114.361,452.631,-1224.5,12,12,136
63588,-102.154,445.325,-1224.5,12,12,136
63589,-158.856,505.166,-1224.5,12,12,136
63590,-124.872,336.856,-1215.5,12,12,137
63591,-142.831,335.587,-1215.5,12,12,137
63592,-112.123,314.839,-1215.5,12,12,137
63593,-120.935,320.571,-1215.5,12,12,137
63594,-85.2901,259.477,-1215.5,12,12,137
63595,-132.931,345.576,-1215.5,12,12,137
63596,-75.1586,240.179,-1215.5,12,12,137
63597,-88.0827,238.029,-1215.5,12,12,137
63598,-94.816,233.45,-1215.5,12,12,137
63599,-96.279,265.694,-1215.5,12,12,137
63600,-92.18,283.787,-1215.5,12,12,137
63601,-76.0007,233.487,-1215.5,12,12,137
63602,-255.006,598.571,-1218.5,12,12,138
63603,-225.068,553.507,-1218.5,12,12,138
63604,-198.567,537.115,-1218.5,12,12,138
63605,-242.019,621.551,-1218.5,12,12,138
63606,-173.584,519.284,-1218.5,12,12,138
63607,-208.475,574.015,-1218.5,12,12,138
63608,-226.883,521.961,-1218.5,12,12,138
63609,-194.546,505.423,-1221.5,12,12,139
63610,-169.623,426.125,-1221.5,12,12,139
63611,-193.282,403.769,-1221.5,12,12,139
63612,-165.58,408.317,-1221.5,12,12,139
63613,-177.94,386.312,-1221.5,12,12,139
63614,-161.202,396.492,-1221.5,12,12,139
63615,-143.441,383.716,-1221.5,12,12,139
63616,-199.246,482.695,-1221.5,12,12,139
63617,-163.006,416.527,-1221.5,12,12,139
63618,-182.169,328.147,-1218.5,12,12,140
63619,-162.993,288.093,-1218.5,12,12,140
63620,-160.112,337.882,-1218.5,12,12,140
63621,-146.607,288.265,-1218.5,12,12,140
63622,-149,285.72,-1218.5,12,12,140
63623,-260.624,494.586,-1215.5,12,12,141
63624,-316.289,592.822,-1215.5,12,12,141
63625,-229.118,520.067,-1215.5,12,12,141
63626,-273.602,474.505,-1215.5,12,12,141
63627,-259.575,538.667,-1215.5,12,12,141
63628,-295.363,532.104,-1215.5,12,12,141
63629,-242.495,418.751,-1224.5,12,12,142
63630,-200.286,405.06,-1224.5,12,12,142
63631,-194.029,404.405,-1224.5,12,12,142
63632,-249.345,447.186,-1224.5,12,12,142
63633,-206.645,343.96,-1224.5,12,12,142
63634,-211.947,365.709,-1224.5,12,12,142
63635,-188.162,363.773,-1224.5,12,12,142
63636,-231.11,370.2,-1224.5,12,12,142
63637,-224.395,402.704,-1224.5,12,12,142
63638,-228.849,412.582,-1224.5,12,12,142
63639,-160.955,235.257,-1215.5,12,12,143
63640,-225.223,320.816,-1215.5,12,12,143
63641,-128.798,214.754,-1215.5,12,12,143
63642,-194.069,294.388,-1215.5,12,12,143
63643,-186.007,247.505,-1215.5,12,12,143
63644,-162.874,258.411,-1215.5,12,12,143
63645,-155.118,231.914,-1215.5,12,12,143
63646,-186.37,296.1,-1215.5,12,12,143
63647,-332.891,514.737,-1218.5,12,12,144
63648,-298.95,465.594,-1218.5,12,12,144
63649,-272.707,476.556,-1218.5,12,12,144
63650,-384.299,568.633,-1218.5,12,12,144
63651,-398.399,553.037,-1218.5,12,12,144
63652,-363.365,543.595,-1218.5,12,12,144
63653,-398.683,557.146,-1218.5,12,12,144
63654,-240.655,345.946,-1221.5,12,12,145
63655,-229.708,330.171,-1221.5,12,12,145
63656,-285.412,398.794,-1221.5,12,12,145
63657,-230.775,369.141,-1221.5,12,12,145
63658,-279.108,368.689,-1221.5,12,12,145
63659,-269.294,412.437,-1221.5,12,12,145
63660,-262.312,407.091,-1221.5,12,12,145
63661,-349.13,465.145,-1215.5,12,12,146
63662,-375.008,420.256,-1215.5,12,12,146
63663,-388.384,526.776,-1215.5,12,12,146
63664,-446.141,506.255,-1215.5,12,12,146
63665,-356.317,444.655,-1215.5,12,12,146
63666,-186.172,217.391,-1218.5,12,12,147
63667,-232.762,255.055,-1218.5,12,12,147
63668,-211.884,269.44,-1218.5,12,12,147
63669,-213.782,249.05,-1218.5,12,12,147
63670,-259.814,276.217,-1218.5,12,12,147
63671,-227.188,242.501,-1218.5,12,12,147
63672,-240.17,273.903,-1218.5,12,12,147
63673,-215.249,255.652,-1218.5,12,12,147
63674,-176.559,205.466,-1218.5,12,12,147
63675,-186.523,248.426,-1218.5,12,12,147
63676,-195.113,244.351,-1218.5,12,12,147
63677,-338.037,380.545,-1224.5,12,12,148
63678,-299.599,319.944,-1224.5,12,12,148
63679,-315.923,327.886,-1224.5,12,12,148
63680,-340.373,400.988,-1224.5,12,12,148
63681,-320.579,339.819,-1224.5,12,12,148
63682,-308.683,354.741,-1224.5,12,12,148
63683,-287.987,344.268,-1224.5,12,12,148
63684,-358.372,369.883,-1224.5,12,12,148
63685,-484.849,490.676,-1218.5,12,12,149
